macd_threshold,rsi_buy_range,rsi_sell_range,bb_multiplier_buy,bb_multiplier_sell,final_balance,profit,trade_log
-0.1,"(25, 45)","(50, 80)",1.07,0.95,1259.2011130711026,259.20111307110255,"[{'action': 'buy', 'price': 19.0171, 'amount': 52.544844486196176, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 52.544844486196176}, {'action': 'sell', 'price': 23.9814, 'amount': 52.544844486196176, 'usdc_balance': 1259.2011130711026, 'sol_balance': 0}]"
-0.1,"(25, 45)","(50, 80)",1.07,0.93,1259.2011130711026,259.20111307110255,"[{'action': 'buy', 'price': 19.0171, 'amount': 52.544844486196176, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 52.544844486196176}, {'action': 'sell', 'price': 23.9814, 'amount': 52.544844486196176, 'usdc_balance': 1259.2011130711026, 'sol_balance': 0}]"
-0.1,"(25, 45)","(60, 70)",1.07,0.95,1259.2011130711026,259.20111307110255,"[{'action': 'buy', 'price': 19.0171, 'amount': 52.544844486196176, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 52.544844486196176}, {'action': 'sell', 'price': 23.9814, 'amount': 52.544844486196176, 'usdc_balance': 1259.2011130711026, 'sol_balance': 0}]"
0.2,"(20, 50)","(55, 75)",1.07,0.95,1252.9044513835236,252.90445138352356,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 24.6189, 'amount': 48.5889193537904, 'usdc_balance': 1195.3534500845217, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 52.28209288462787, 'usdc_balance': 0.0, 'sol_balance': 52.28209288462787}, {'action': 'sell', 'price': 23.9814, 'amount': 52.28209288462787, 'usdc_balance': 1252.9044513835236, 'sol_balance': 0}]"
0.2,"(20, 50)","(55, 75)",1.05,0.95,1250.253831068112,250.25383106811205,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 24.6189, 'amount': 48.48612558001072, 'usdc_balance': 1192.824583549334, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 52.17148590467883, 'usdc_balance': 0.0, 'sol_balance': 52.17148590467883}, {'action': 'sell', 'price': 23.9814, 'amount': 52.17148590467883, 'usdc_balance': 1250.253831068112, 'sol_balance': 0}]"
0.2,"(20, 50)","(55, 75)",1.07,0.93,1240.9804615643538,240.98046156435385,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 24.3846, 'amount': 48.5889193537904, 'usdc_balance': 1183.9771776533894, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 51.78452011074812, 'usdc_balance': 0.0, 'sol_balance': 51.78452011074812}, {'action': 'sell', 'price': 23.9814, 'amount': 51.78452011074812, 'usdc_balance': 1240.9804615643538, 'sol_balance': 0}]"
0.2,"(20, 50)","(50, 80)",1.05,0.9,1240.3538066520944,240.35380665209436,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 20.8751, 'amount': 48.48612558001072, 'usdc_balance': 1011.431561282214, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6567, 'amount': 48.92715468178013, 'usdc_balance': 0.0, 'sol_balance': 48.92715468178013}, {'action': 'sell', 'price': 24.2038, 'amount': 48.92715468178013, 'usdc_balance': 1183.3793075519982, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 51.75837060645575, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 51.75837060645575}, {'action': 'sell', 'price': 23.9814, 'amount': 51.75837060645575, 'usdc_balance': 1240.3538066520944, 'sol_balance': 0}]"
0.2,"(20, 50)","(50, 80)",1.05,0.93,1240.3538066520944,240.35380665209436,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 20.8751, 'amount': 48.48612558001072, 'usdc_balance': 1011.431561282214, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6567, 'amount': 48.92715468178013, 'usdc_balance': 0.0, 'sol_balance': 48.92715468178013}, {'action': 'sell', 'price': 24.2038, 'amount': 48.92715468178013, 'usdc_balance': 1183.3793075519982, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 51.75837060645575, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 51.75837060645575}, {'action': 'sell', 'price': 23.9814, 'amount': 51.75837060645575, 'usdc_balance': 1240.3538066520944, 'sol_balance': 0}]"
0.2,"(20, 50)","(55, 75)",1.05,0.93,1238.355067410139,238.3550674101391,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 24.3846, 'amount': 48.48612558001072, 'usdc_balance': 1181.4723785391338, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 51.674965786092436, 'usdc_balance': 0.0, 'sol_balance': 51.674965786092436}, {'action': 'sell', 'price': 23.9814, 'amount': 51.674965786092436, 'usdc_balance': 1238.355067410139, 'sol_balance': 0}]"
0.0,"(20, 50)","(50, 80)",1.05,0.95,1235.9715092243855,235.9715092243855,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 20.8751, 'amount': 48.48612558001072, 'usdc_balance': 1011.431561282214, 'sol_balance': 0}, {'action': 'buy', 'price': 19.596, 'amount': 51.575502965662764, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 51.575502965662764}, {'action': 'sell', 'price': 23.9814, 'amount': 51.575502965662764, 'usdc_balance': 1235.9715092243855, 'sol_balance': 0}]"
0.0,"(20, 50)","(50, 80)",1.05,0.93,1235.9715092243855,235.9715092243855,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 20.8751, 'amount': 48.48612558001072, 'usdc_balance': 1011.431561282214, 'sol_balance': 0}, {'action': 'buy', 'price': 19.596, 'amount': 51.575502965662764, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 51.575502965662764}, {'action': 'sell', 'price': 23.9814, 'amount': 51.575502965662764, 'usdc_balance': 1235.9715092243855, 'sol_balance': 0}]"
0.0,"(20, 50)","(50, 80)",1.05,0.9,1235.9715092243855,235.9715092243855,"[{'action': 'buy', 'price': 20.609, 'amount': 48.48612558001072, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 48.48612558001072}, {'action': 'sell', 'price': 20.8751, 'amount': 48.48612558001072, 'usdc_balance': 1011.431561282214, 'sol_balance': 0}, {'action': 'buy', 'price': 19.596, 'amount': 51.575502965662764, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 51.575502965662764}, {'action': 'sell', 'price': 23.9814, 'amount': 51.575502965662764, 'usdc_balance': 1235.9715092243855, 'sol_balance': 0}]"
0.0,"(30, 40)","(50, 80)",1.1,0.9,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(50, 80)",1.1,0.95,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(50, 80)",1.1,0.93,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(55, 75)",1.07,0.93,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(55, 75)",1.07,0.9,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(55, 75)",1.05,0.95,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(55, 75)",1.05,0.93,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(55, 75)",1.05,0.9,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(50, 80)",1.07,0.95,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(50, 80)",1.07,0.93,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(55, 75)",1.07,0.95,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(50, 80)",1.05,0.93,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(50, 80)",1.05,0.95,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(50, 80)",1.07,0.9,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(50, 80)",1.05,0.9,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(60, 70)",1.07,0.95,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(60, 70)",1.1,0.95,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(60, 70)",1.1,0.93,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(60, 70)",1.1,0.9,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(60, 70)",1.05,0.95,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(60, 70)",1.07,0.9,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(60, 70)",1.07,0.93,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(60, 70)",1.05,0.93,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(55, 75)",1.1,0.93,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(55, 75)",1.1,0.95,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(60, 70)",1.05,0.9,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(30, 40)","(55, 75)",1.1,0.9,1231.7766254666526,231.7766254666526,"[{'action': 'buy', 'price': 19.4405, 'amount': 51.40045585650786, 'usdc_balance': 0.0, 'sol_balance': 51.40045585650786}, {'action': 'sell', 'price': 23.9814, 'amount': 51.40045585650786, 'usdc_balance': 1231.7766254666526, 'sol_balance': 0}]"
0.0,"(25, 45)","(50, 80)",1.05,0.9,1222.0021171353574,222.00211713535737,"[{'action': 'buy', 'price': 19.596, 'amount': 50.99257818322316, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.99257818322316}, {'action': 'sell', 'price': 23.9814, 'amount': 50.99257818322316, 'usdc_balance': 1222.0021171353574, 'sol_balance': 0}]"
0.0,"(25, 45)","(50, 80)",1.05,0.95,1222.0021171353574,222.00211713535737,"[{'action': 'buy', 'price': 19.596, 'amount': 50.99257818322316, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.99257818322316}, {'action': 'sell', 'price': 23.9814, 'amount': 50.99257818322316, 'usdc_balance': 1222.0021171353574, 'sol_balance': 0}]"
0.0,"(25, 45)","(60, 70)",1.05,0.93,1222.0021171353574,222.00211713535737,"[{'action': 'buy', 'price': 19.596, 'amount': 50.99257818322316, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.99257818322316}, {'action': 'sell', 'price': 23.9814, 'amount': 50.99257818322316, 'usdc_balance': 1222.0021171353574, 'sol_balance': 0}]"
0.0,"(25, 45)","(60, 70)",1.05,0.95,1222.0021171353574,222.00211713535737,"[{'action': 'buy', 'price': 19.596, 'amount': 50.99257818322316, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.99257818322316}, {'action': 'sell', 'price': 23.9814, 'amount': 50.99257818322316, 'usdc_balance': 1222.0021171353574, 'sol_balance': 0}]"
0.0,"(25, 45)","(60, 70)",1.05,0.9,1222.0021171353574,222.00211713535737,"[{'action': 'buy', 'price': 19.596, 'amount': 50.99257818322316, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.99257818322316}, {'action': 'sell', 'price': 23.9814, 'amount': 50.99257818322316, 'usdc_balance': 1222.0021171353574, 'sol_balance': 0}]"
0.0,"(25, 45)","(55, 75)",1.05,0.95,1222.0021171353574,222.00211713535737,"[{'action': 'buy', 'price': 19.596, 'amount': 50.99257818322316, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.99257818322316}, {'action': 'sell', 'price': 23.9814, 'amount': 50.99257818322316, 'usdc_balance': 1222.0021171353574, 'sol_balance': 0}]"
0.0,"(25, 45)","(55, 75)",1.05,0.93,1222.0021171353574,222.00211713535737,"[{'action': 'buy', 'price': 19.596, 'amount': 50.99257818322316, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.99257818322316}, {'action': 'sell', 'price': 23.9814, 'amount': 50.99257818322316, 'usdc_balance': 1222.0021171353574, 'sol_balance': 0}]"
0.0,"(25, 45)","(50, 80)",1.05,0.93,1222.0021171353574,222.00211713535737,"[{'action': 'buy', 'price': 19.596, 'amount': 50.99257818322316, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.99257818322316}, {'action': 'sell', 'price': 23.9814, 'amount': 50.99257818322316, 'usdc_balance': 1222.0021171353574, 'sol_balance': 0}]"
0.0,"(25, 45)","(55, 75)",1.05,0.9,1222.0021171353574,222.00211713535737,"[{'action': 'buy', 'price': 19.596, 'amount': 50.99257818322316, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.99257818322316}, {'action': 'sell', 'price': 23.9814, 'amount': 50.99257818322316, 'usdc_balance': 1222.0021171353574, 'sol_balance': 0}]"
0.2,"(30, 40)","(60, 70)",1.07,0.9,1219.8358440503935,219.83584405039346,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 23.9814, 'amount': 50.90218239085728, 'usdc_balance': 1219.8358440503935, 'sol_balance': 0}]"
0.2,"(30, 40)","(60, 70)",1.05,0.93,1219.8358440503935,219.83584405039346,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 23.9814, 'amount': 50.90218239085728, 'usdc_balance': 1219.8358440503935, 'sol_balance': 0}]"
0.2,"(30, 40)","(60, 70)",1.07,0.93,1219.8358440503935,219.83584405039346,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 23.9814, 'amount': 50.90218239085728, 'usdc_balance': 1219.8358440503935, 'sol_balance': 0}]"
0.2,"(30, 40)","(60, 70)",1.07,0.95,1219.8358440503935,219.83584405039346,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 23.9814, 'amount': 50.90218239085728, 'usdc_balance': 1219.8358440503935, 'sol_balance': 0}]"
0.2,"(30, 40)","(60, 70)",1.1,0.9,1219.8358440503935,219.83584405039346,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 23.9814, 'amount': 50.90218239085728, 'usdc_balance': 1219.8358440503935, 'sol_balance': 0}]"
